SiteID,DepthTop,DepthBot,Week,Rain,Longitude,Latitude,Easting,Northing,DEM,Slope,TWI,Total,K,T,U,Solar,NDVI_05,NDVI_50,NDVI_95,Rain_df_50,Rain_df_70,Rain_df_90,Rain_df_95,Rain_df_99,Rain_df_999,Day,ET20m,ET20m_df_50,ET20m_df_70,ET20m_df_90,ET20m_df_95,ET20m_df_99,ET20m_df_999,SM,Bucket,CLY,SLT,SND,SOC,Date
12,15,30,104,3.5142857142857147,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,3.3582,3.0863285714285715,2.552371428571429,2.118814285714286,1.2234285714285715,0.9716571428571429,728,1.9664857142857144,1.7309428571428571,1.6584714285714284,1.6470142857142858,1.660942857142857,1.6752428571428573,1.6775571428571427,55.83992857142857,16.8807,15.2385,16.8992,67.8624,0.5907,2020-12-29
12,15,30,105,2.8285714285714287,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,2.9857142857142853,3.2597714285714288,3.7966142857142855,4.2301142857142855,5.124728571428571,5.376228571428571,735,1.6662857142857141,1.4424142857142856,1.445242857142857,1.5710857142857144,1.6431285714285713,1.7443714285714285,1.7713714285714286,43.031757142857145,16.8807,15.2385,16.8992,67.8624,0.5907,2021-01-05
12,15,30,106,0.1285714285714286,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.13272857142857142,0.14025714285714283,0.15277142857142856,0.1560857142857143,0.15795714285714288,0.15814285714285714,742,1.5168142857142857,1.3361142857142858,1.2774714285714286,1.2732857142857144,1.2805714285714287,1.2770285714285714,1.2754142857142856,30.607685714285715,16.8807,15.2385,16.8992,67.8624,0.5907,2021-01-12
12,15,30,107,0.0,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.0,0.0,0.0,0.0,0.0,0.0,749,1.4460142857142857,1.2250999999999999,1.1825285714285714,1.2426285714285714,1.2819714285714288,1.3092285714285714,1.3115857142857144,23.134185714285714,16.8807,15.2385,16.8992,67.8624,0.5907,2021-01-19
12,15,30,108,6.5,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,6.488114285714286,6.466071428571429,6.427528571428572,6.358314285714286,5.8853,5.659871428571429,756,1.7639285714285715,1.252357142857143,1.1466714285714286,1.2802857142857142,1.3698857142857144,1.4204714285714286,1.4232142857142858,39.700714285714284,16.8807,15.2385,16.8992,67.8624,0.5907,2021-01-26
12,15,30,109,11.771428571428572,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,11.778085714285714,11.790428571428572,11.768271428571428,11.495999999999999,10.4336,10.055142857142856,763,1.3190285714285714,1.0381,0.9690285714285715,0.9806714285714285,1.0007428571428572,1.0334142857142858,1.0422,77.15347142857142,16.8807,15.2385,16.8992,67.8624,0.5907,2021-02-02
12,15,30,110,2.9714285714285715,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,2.9657142857142853,2.955157142857143,2.980528571428571,3.230757142857143,4.137957142857142,4.462457142857143,770,1.2299857142857142,1.2193428571428573,1.2758,1.3677857142857144,1.381657142857143,1.3613857142857142,1.3512285714285714,82.37655714285714,16.8807,15.2385,16.8992,67.8624,0.5907,2021-02-09
12,15,30,111,0.0,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.0,0.0,0.0030285714285714286,0.0875857142857143,0.7135285714285714,0.993057142857143,777,1.2382428571428572,1.2456571428571428,1.2901285714285715,1.350542857142857,1.3684428571428573,1.3843857142857143,1.3872285714285713,80.9016,16.8807,15.2385,16.8992,67.8624,0.5907,2021-02-16
12,15,30,112,0.04285714285714286,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.04238571428571429,0.041499999999999995,0.040100000000000004,0.03975714285714286,0.03878571428571429,0.038214285714285715,784,1.5408285714285714,1.3346,1.3427,1.4352571428571428,1.4444142857142859,1.4115428571428572,1.3981285714285714,77.78631428571428,16.8807,15.2385,16.8992,67.8624,0.5907,2021-02-23
12,15,30,113,0.0,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.0,0.0,0.0,5.714285714285715e-05,0.0009285714285714286,0.0015,791,1.411042857142857,1.1616428571428572,1.176842857142857,1.3175857142857144,1.3636428571428572,1.4228857142857143,1.4407571428571428,76.08709999999999,16.8807,15.2385,16.8992,67.8624,0.5907,2021-03-02
12,15,30,114,5.0857142857142845,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,4.961557142857143,4.744885714285714,4.341671428571429,4.108985714285715,3.6753428571428577,3.5400714285714288,798,1.0112571428571429,0.9453714285714286,0.9649000000000001,1.0653142857142857,1.0948571428571428,1.118342857142857,1.1228714285714285,75.07722857142858,16.8807,15.2385,16.8992,67.8624,0.5907,2021-03-09
12,15,30,115,2.857142857142857,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,2.722971428571429,2.4893428571428573,2.0852142857142857,2.0042142857142857,2.0931714285714285,2.1506714285714286,805,1.2580000000000002,1.1186,1.0921,1.1243285714285716,1.137957142857143,1.1331857142857145,1.1279571428571429,78.94448571428572,16.8807,15.2385,16.8992,67.8624,0.5907,2021-03-16
12,15,30,116,10.757142857142858,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,11.008342857142855,11.445385714285715,12.229057142857144,12.523542857142857,12.817385714285715,12.877914285714285,812,1.1766857142857143,1.0883142857142858,1.1030428571428572,1.1963285714285714,1.2137285714285715,1.1967714285714286,1.1893285714285715,100.66674285714285,16.8807,15.2385,16.8992,67.8624,0.5907,2021-03-23
12,15,30,117,0.0,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.0,0.0,0.0026428571428571425,0.017471428571428572,0.06684285714285715,0.08415714285714285,819,1.239057142857143,1.2242857142857144,1.2983428571428572,1.4641142857142857,1.5186285714285714,1.5482142857142858,1.5468142857142857,94.87302857142856,16.8807,15.2385,16.8992,67.8624,0.5907,2021-03-30
12,15,30,118,0.0,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.0,0.0,0.0,0.0,0.0,0.0,826,1.5037142857142858,1.3448857142857145,1.3363714285714285,1.3651,1.3650857142857142,1.3613,1.361457142857143,91.56755714285714,16.8807,15.2385,16.8992,67.8624,0.5907,2021-04-06
12,15,30,119,0.0,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.0,0.0,0.0,0.0,0.0,0.0,833,1.3621714285714286,1.1916714285714285,1.2109,1.3020285714285715,1.320242857142857,1.3332714285714287,1.336142857142857,88.14082857142856,16.8807,15.2385,16.8992,67.8624,0.5907,2021-04-13
12,15,30,120,0.12857142857142856,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.12667142857142857,0.12314285714285714,0.11752857142857143,0.11635714285714285,0.11597142857142857,0.116,840,1.1198,1.0394,1.0279,1.0115,1.0052714285714286,1.0164142857142857,1.0224142857142857,86.4817,16.8807,15.2385,16.8992,67.8624,0.5907,2021-04-20
12,15,30,121,0.05714285714285715,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.05047142857142857,0.0389,0.018142857142857145,0.010642857142857143,0.004028571428571428,0.002828571428571429,847,1.0141285714285715,1.046357142857143,1.0550714285714284,1.0841999999999998,1.0912428571428572,1.0865285714285713,1.0836999999999999,84.97974285714285,16.8807,15.2385,16.8992,67.8624,0.5907,2021-04-27
12,15,30,122,3.9857142857142853,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,3.940957142857143,3.8626714285714288,3.723814285714286,3.6739428571428574,3.625528571428571,3.6156,854,1.0728714285714285,1.0681714285714285,1.0647142857142857,1.0882857142857143,1.1073857142857142,1.1249142857142858,1.1266142857142856,87.36395714285713,16.8807,15.2385,16.8992,67.8624,0.5907,2021-05-04
12,15,30,123,1.0571428571428572,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,1.1099857142857144,1.2024857142857144,1.3653142857142857,1.4159714285714284,1.4374428571428572,1.4353857142857145,861,1.0675285714285716,1.0520285714285713,1.0860999999999998,1.1876714285714287,1.2079714285714285,1.1899857142857144,1.1811,88.43688571428571,16.8807,15.2385,16.8992,67.8624,0.5907,2021-05-11
12,15,30,124,0.0,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.0,0.0,0.0009999999999999998,0.008557142857142857,0.04247142857142857,0.05561428571428572,868,0.9027428571428572,0.9016714285714286,0.9247142857142857,0.9873714285714286,1.0181142857142857,1.0683142857142858,1.0826285714285715,87.81144285714286,16.8807,15.2385,16.8992,67.8624,0.5907,2021-05-18
12,15,30,125,1.5142857142857142,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,1.5133285714285714,1.5115714285714286,1.5087714285714287,1.5081714285714285,1.5079857142857145,1.5079857142857143,875,0.8417714285714286,0.8685714285714285,0.8943714285714286,0.9488142857142857,0.9648714285714286,0.9690285714285715,0.9679428571428571,86.90702857142857,16.8807,15.2385,16.8992,67.8624,0.5907,2021-05-25
12,15,30,126,3.614285714285714,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,3.6166714285714288,3.6210714285714287,3.6280571428571426,3.6283571428571433,3.609314285714286,3.5966714285714287,882,0.8300857142857143,0.8411142857142858,0.8646714285714285,0.9192142857142857,0.9363714285714285,0.9477857142857143,0.9488428571428571,94.0572,16.8807,15.2385,16.8992,67.8624,0.5907,2021-06-01
12,15,30,127,3.542857142857143,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,3.539042857142857,3.5319857142857143,3.5208000000000004,3.519285714285714,3.532371428571429,3.541385714285714,889,0.8918142857142858,0.8966285714285714,0.8918714285714285,0.8803857142857143,0.8747142857142858,0.8696142857142857,0.8688714285714285,98.17824285714286,16.8807,15.2385,16.8992,67.8624,0.5907,2021-06-08
12,15,30,128,3.8714285714285714,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,3.8595285714285716,3.8374857142857146,3.8023714285714285,3.791642857142857,3.7361857142857144,3.702871428571428,896,0.8377428571428572,0.8387428571428571,0.8664714285714287,0.9372571428571429,0.9397285714285715,0.9259000000000001,0.9210714285714285,102.20968571428571,16.8807,15.2385,16.8992,67.8624,0.5907,2021-06-15
12,15,30,129,5.871428571428572,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,5.872857142857144,5.875500000000001,5.873871428571428,5.821642857142857,5.5366285714285715,5.4159999999999995,903,0.8230714285714286,0.8154142857142856,0.8176857142857142,0.8334285714285714,0.8448714285714286,0.8594857142857143,0.8625,106.52828571428572,16.8807,15.2385,16.8992,67.8624,0.5907,2021-06-22
12,15,30,130,2.5142857142857147,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,2.4937,2.4569,2.3851857142857145,2.3348714285714287,2.3476285714285714,2.3876999999999997,910,0.8168999999999998,0.8351,0.8444,0.8447142857142858,0.8424571428571428,0.8412857142857143,0.8413285714285715,109.11974285714287,16.8807,15.2385,16.8992,67.8624,0.5907,2021-06-29
12,15,30,131,0.32857142857142857,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,0.3439285714285715,0.37101428571428574,0.43318571428571423,0.5366428571428571,0.858157142857143,0.9705571428571428,917,0.8393857142857143,0.8618428571428571,0.8686428571428573,0.8679571428571429,0.8609,0.8498,0.8474428571428572,107.88605714285714,16.8807,15.2385,16.8992,67.8624,0.5907,2021-07-06
12,15,30,132,6.571428571428571,148.695,-34.4721,655666.5483,6184193.0032,529.0,5.7353,7.113,63.2836,1.4237,14.421900000000003,1.5324000000000002,8.1393,0.1545,0.348,0.9356,6.544271428571428,6.497085714285715,6.359714285714285,5.992614285714287,4.687914285714285,4.220242857142857,924,0.8956,0.9410999999999999,0.9626,0.9959714285714286,0.9916714285714285,0.9754428571428572,0.9699142857142858,108.22517142857143,16.8807,15.2385,16.8992,67.8624,0.5907,2021-07-13
